i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mutation_params,generation_strategy,timestamp,all_changes,any_changes,jaccards
36,"(None, 1, 5)",NoTargetStatesError,"34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,672","34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,2914,2284,389,39,672","sync_34,sync_11,sync_536,sync_391,sync_469,sync_30,sync_36,sync_5,sync_244,sync_1178,sync_2184,sync_33,sync_607,sync_515,sync_809,sync_657,sync_188,sync_61,sync_1084,sync_843,sync_721,sync_592,sync_643,sync_679,sync_674,sync_759,sync_27,sync_559,sync_768,sync_1038,sync_623,sync_718,sync_755,sync_208,sync_1001,sync_1021,sync_1028,sync_219,sync_468,sync_1077,sync_769,sync_581,sync_625,sync_1017,sync_583,del_1048,add_2914,sync_2284,sync_389,sync_39,sync_672",1,"(11, 2, 3)","(11, 2, 3)",112.519,26.158,1.076,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",8.772,66.37,44.878
36,"(None, 5, 5)",NoTargetStatesError,"34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,672","34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,2914,2284,389,39,672","sync_34,sync_11,sync_536,sync_391,sync_469,sync_30,sync_36,sync_5,sync_244,sync_1178,sync_2184,sync_33,sync_607,sync_515,sync_809,sync_657,sync_188,sync_61,sync_1084,sync_843,sync_721,sync_592,sync_643,sync_679,sync_674,sync_759,sync_27,sync_559,sync_768,sync_1038,sync_623,sync_718,sync_755,sync_208,sync_1001,sync_1021,sync_1028,sync_219,sync_468,sync_1077,sync_769,sync_581,sync_625,sync_1017,sync_583,del_1048,add_2914,sync_2284,sync_389,sync_39,sync_672",1,"(11, 2, 3)","(11, 2, 3)",112.519,26.158,1.076,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",1.8569999999999998,19.5304,83.9282
36,"(None, 10, 5)",NoTargetStatesError,"34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,672","34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,2914,2284,389,39,672","sync_34,sync_11,sync_536,sync_391,sync_469,sync_30,sync_36,sync_5,sync_244,sync_1178,sync_2184,sync_33,sync_607,sync_515,sync_809,sync_657,sync_188,sync_61,sync_1084,sync_843,sync_721,sync_592,sync_643,sync_679,sync_674,sync_759,sync_27,sync_559,sync_768,sync_1038,sync_623,sync_718,sync_755,sync_208,sync_1001,sync_1021,sync_1028,sync_219,sync_468,sync_1077,sync_769,sync_581,sync_625,sync_1017,sync_583,del_1048,add_2914,sync_2284,sync_389,sync_39,sync_672",1,"(11, 2, 3)","(11, 2, 3)",112.519,26.158,1.076,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.9339000000000001,11.252400000000002,90.7733
37,"(None, 1, 0)",good,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,375","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,add_375,del_373",1,"(3, 7)","(10, 15)",115.626,4.998,1.442,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
37,"(None, 10, 0)",good,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,375","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,add_375,del_373",1,"(3, 7)","(10, 15)",115.626,55.536,1.409,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.6477777777777778,20.284888888888887,87.77077777777778
37,"(None, 1, 5)",NoTargetStatesError,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,375","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,add_375,del_373",1,"(3, 7)","(10, 15)",115.626,55.536,1.409,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.054,19.514,90.07
37,"(None, 5, 5)",NoTargetStatesError,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,375","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,add_375,del_373",1,"(3, 7)","(10, 15)",115.626,55.536,1.409,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0108,6.3806,96.7598
37,"(None, 10, 5)",NoTargetStatesError,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,375","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,add_375,del_373",1,"(3, 7)","(10, 15)",115.626,55.536,1.409,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0054,3.2875000000000005,98.3315
38,"(None, 1, 0)",good,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,31","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,sync_3044,sync_1722,sync_1331,sync_312,sync_603,add_31,del_214",1,"(0, 7)","(2, 3)",113.306,4.517,7.454,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
38,"(None, 10, 0)",good,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,31","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,sync_3044,sync_1722,sync_1331,sync_312,sync_603,add_31,del_214",1,"(0, 7)","(2, 3)",113.306,53.498,6.74,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",29.21277777777778,62.903222222222226,51.504999999999995
38,"(None, 1, 5)",bad,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,1028,1722,1331,312,603,214","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,add_1028,del_3044,sync_1722,sync_1331,sync_312,sync_603,sync_214",1,"(0, 7)","(0, 7)",113.306,4.388,6.419,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",25.371,70.283,49.756
38,"(None, 5, 5)",bad,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,1028,1722,1331,312,603,214","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,add_1028,del_3044,sync_1722,sync_1331,sync_312,sync_603,sync_214",1,"(0, 7)","(0, 7)",113.306,17.074,10.896,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",33.2254,55.093399999999995,54.9584
38,"(None, 10, 5)",bad,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,1028,1722,1331,312,603,214","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,add_1028,del_3044,sync_1722,sync_1331,sync_312,sync_603,sync_214",1,"(0, 7)","(0, 7)",113.306,35.469,6.584,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",28.6072,43.187799999999996,63.652
39,"(None, 1, 0)",good,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,48","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,sync_2140,add_48,del_1193",1,"(0, 13, 15)","(7,)",123.456,0.48,1.288,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
39,"(None, 10, 0)",good,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,1081,1193","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,add_1081,del_2140,sync_1193",1,"(0, 13, 15)","(0, 16, 3)",123.456,28.318,0.993,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",2.6331111111111114,67.66822222222223,51.35977777777778
39,"(None, 1, 5)",good,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,382,1350,1844,67,2140,1193","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,add_382,del_825,sync_1350,sync_1844,sync_67,sync_2140,sync_1193",1,"(0, 13, 15)","(15,)",123.456,1.567,1.042,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.27,56.95,59.596
39,"(None, 5, 5)",bad,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,2384,126,1420,305,825,1350,1844,67,2140,1193","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,add_2384,del_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,sync_2140,sync_1193",1,"(0, 13, 15)","(0, 13, 15)",123.456,7.233,0.975,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.06480000000000001,56.815,59.4212
39,"(None, 10, 5)",bad,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,2384,126,1420,305,825,1350,1844,67,2140,1193","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,add_2384,del_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,sync_2140,sync_1193",1,"(0, 13, 15)","(0, 13, 15)",123.456,27.294,1.099,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.032400000000000005,46.1322,66.96619999999999
40,"(None, 1, 0)",good,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,117","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,sync_542,sync_520,add_117,del_1847",1,"(0, 7)","(2, 3)",117.494,1.109,1.607,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
