i,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,mutation_params,generation_strategy,jaccard_threshold,timestamp
13,"(None, 1, 5)",bad,0.909,"63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,55,719,547","63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,236,106,163,55,719,547","sync_63,sync_61,sync_114,sync_644,sync_1475,sync_27,sync_1005,sync_1004,sync_190,sync_1019,sync_323,sync_1006,sync_1018,sync_620,sync_604,sync_677,sync_768,sync_161,sync_513,sync_985,sync_1588,sync_725,sync_559,sync_865,sync_1711,sync_809,sync_2557,sync_1120,sync_645,sync_755,sync_87,sync_1249,sync_2556,sync_1076,sync_1210,sync_134,sync_1727,sync_168,sync_260,sync_435,sync_129,sync_796,sync_128,sync_277,add_236,del_662,sync_106,sync_163,sync_55,sync_719,sync_547",1,"[{16, 7}, {7}, {0, 16, 7}, {0, 1, 7, 14, 16}, {7}]","[{0, 1, 7, 14, 16}, {7}, {16, 7}, {0, 16, 7}, {7}]",183.82,0.621,1.183,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
13,"(None, 5, 5)",bad,0.909,"63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,55,719,547","63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,236,106,163,55,719,547","sync_63,sync_61,sync_114,sync_644,sync_1475,sync_27,sync_1005,sync_1004,sync_190,sync_1019,sync_323,sync_1006,sync_1018,sync_620,sync_604,sync_677,sync_768,sync_161,sync_513,sync_985,sync_1588,sync_725,sync_559,sync_865,sync_1711,sync_809,sync_2557,sync_1120,sync_645,sync_755,sync_87,sync_1249,sync_2556,sync_1076,sync_1210,sync_134,sync_1727,sync_168,sync_260,sync_435,sync_129,sync_796,sync_128,sync_277,del_662,add_236,sync_106,sync_163,sync_55,sync_719,sync_547",1,"[{16, 7}, {7}, {0, 16, 7}, {0, 1, 7, 14, 16}, {7}]","[{0, 1, 7, 14, 16}, {7}, {16, 7}, {0, 16, 7}, {7}]",183.82,19.432,1.233,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
13,"(None, 10, 5)",bad,0.909,"63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,55,719,547","63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,236,106,163,55,719,547","sync_63,sync_61,sync_114,sync_644,sync_1475,sync_27,sync_1005,sync_1004,sync_190,sync_1019,sync_323,sync_1006,sync_1018,sync_620,sync_604,sync_677,sync_768,sync_161,sync_513,sync_985,sync_1588,sync_725,sync_559,sync_865,sync_1711,sync_809,sync_2557,sync_1120,sync_645,sync_755,sync_87,sync_1249,sync_2556,sync_1076,sync_1210,sync_134,sync_1727,sync_168,sync_260,sync_435,sync_129,sync_796,sync_128,sync_277,del_662,add_236,sync_106,sync_163,sync_55,sync_719,sync_547",1,"[{16, 7}, {7}, {0, 16, 7}, {0, 1, 7, 14, 16}, {7}]","[{0, 1, 7, 14, 16}, {7}, {16, 7}, {0, 16, 7}, {7}]",183.82,35.028,1.079,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
14,"(None, 1, 0)",good,0.0,"578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,89,336","578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,89,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_578,sync_65,sync_28,sync_1432,sync_2079,sync_199,sync_1043,sync_1713,sync_80,sync_63,sync_265,sync_44,sync_152,sync_157,sync_1059,sync_133,sync_93,sync_49,sync_631,sync_433,sync_190,sync_134,sync_844,sync_79,sync_118,sync_105,sync_639,sync_1396,sync_51,sync_117,sync_90,sync_21,sync_402,sync_89,add_218,del_336",1,"[{16, 3, 13}, {11, 2, 3}, {3, 13}, {3, 7}, {3, 13}]","[{0, 14, 15}, {0, 14, 15}, {0, 1, 7, 14, 16}, {0, 1}, {0, 16, 7}]",168.345,0.429,1.111,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
14,"(None, 10, 0)",good,0.126,"578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,89,336","578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,218,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_578,sync_65,sync_28,sync_1432,sync_2079,sync_199,sync_1043,sync_1713,sync_80,sync_63,sync_265,sync_44,sync_152,sync_157,sync_1059,sync_133,sync_93,sync_49,sync_631,sync_433,sync_190,sync_134,sync_844,sync_79,sync_118,sync_105,sync_639,sync_1396,sync_51,sync_117,sync_90,sync_21,sync_402,add_218,del_89,sync_336",1,"[{16, 3, 13}, {11, 2, 3}, {3, 13}, {3, 7}, {3, 13}]","[{0, 14, 15}, {0, 16, 7}, {0, 14, 15}, {16, 3, 13}, {0, 16, 7}]",168.345,41.85,1.032,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
14,"(None, 1, 5)",bad,0.9,"578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,89,336","578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,218,90,21,402,89,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_578,sync_65,sync_28,sync_1432,sync_2079,sync_199,sync_1043,sync_1713,sync_80,sync_63,sync_265,sync_44,sync_152,sync_157,sync_1059,sync_133,sync_93,sync_49,sync_631,sync_433,sync_190,sync_134,sync_844,sync_79,sync_118,sync_105,sync_639,sync_1396,sync_51,add_218,del_117,sync_90,sync_21,sync_402,sync_89,sync_336",1,"[{16, 3, 13}, {11, 2, 3}, {3, 13}, {3, 7}, {3, 13}]","[{16, 3, 13}, {3, 13}, {3, 13}, {3}, {0, 1, 3, 14}]",168.345,0.419,1.061,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
14,"(None, 5, 5)",bad,0.9,"578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,89,336","578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,218,90,21,402,89,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_578,sync_65,sync_28,sync_1432,sync_2079,sync_199,sync_1043,sync_1713,sync_80,sync_63,sync_265,sync_44,sync_152,sync_157,sync_1059,sync_133,sync_93,sync_49,sync_631,sync_433,sync_190,sync_134,sync_844,sync_79,sync_118,sync_105,sync_639,sync_1396,sync_51,add_218,del_117,sync_90,sync_21,sync_402,sync_89,sync_336",1,"[{16, 3, 13}, {11, 2, 3}, {3, 13}, {3, 7}, {3, 13}]","[{16, 3, 13}, {3, 13}, {3, 13}, {3}, {0, 1, 3, 14}]",168.345,20.976,0.96,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
14,"(None, 10, 5)",bad,0.9,"578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,51,117,90,21,402,89,336","578,65,28,1432,2079,199,1043,1713,80,63,265,44,152,157,1059,133,93,49,631,433,190,134,844,79,118,105,639,1396,218,117,90,21,402,89,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_578,sync_65,sync_28,sync_1432,sync_2079,sync_199,sync_1043,sync_1713,sync_80,sync_63,sync_265,sync_44,sync_152,sync_157,sync_1059,sync_133,sync_93,sync_49,sync_631,sync_433,sync_190,sync_134,sync_844,sync_79,sync_118,sync_105,sync_639,sync_1396,add_218,del_51,sync_117,sync_90,sync_21,sync_402,sync_89,sync_336",1,"[{16, 3, 13}, {11, 2, 3}, {3, 13}, {3, 7}, {3, 13}]","[{16, 3, 13}, {3, 13}, {3, 13}, {3}, {0, 1, 3, 14}]",168.345,40.742,0.924,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
15,"(None, 1, 0)",good,0.6,"538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,658","538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,1881","sync_538,sync_21,sync_516,sync_336,sync_190,sync_291,sync_366,sync_1012,sync_804,sync_503,sync_515,sync_2850,sync_535,sync_2399,sync_355,sync_1896,sync_90,sync_816,sync_1595,sync_872,sync_1865,sync_1187,sync_33,sync_146,sync_1277,sync_149,sync_552,sync_2471,sync_84,sync_1802,sync_619,sync_451,sync_397,sync_826,sync_984,sync_180,sync_165,sync_745,sync_1310,sync_1322,sync_1432,sync_353,sync_1055,sync_413,sync_668,sync_687,sync_332,sync_2867,sync_600,add_1881,del_658",1,"[{3}, {3}, {3}, {3}, {3}]","[{3}, {0, 7}, {7}, {3}, {3}]",182.811,1.348,1.157,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
15,"(None, 10, 0)",bad,0.8,"538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,658","538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,1881,658","sync_538,sync_21,sync_516,sync_336,sync_190,sync_291,sync_366,sync_1012,sync_804,sync_503,sync_515,sync_2850,sync_535,sync_2399,sync_355,sync_1896,sync_90,sync_816,sync_1595,sync_872,sync_1865,sync_1187,sync_33,sync_146,sync_1277,sync_149,sync_552,sync_2471,sync_84,sync_1802,sync_619,sync_451,sync_397,sync_826,sync_984,sync_180,sync_165,sync_745,sync_1310,sync_1322,sync_1432,sync_353,sync_1055,sync_413,sync_668,sync_687,sync_332,sync_2867,add_1881,del_600,sync_658",1,"[{3}, {3}, {3}, {3}, {3}]","[{3}, {3}, {3}, {10}, {3}]",182.811,35.638,1.118,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
15,"(None, 1, 5)",bad,1.0,"538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,658","538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,1881,687,332,2867,600,658","sync_538,sync_21,sync_516,sync_336,sync_190,sync_291,sync_366,sync_1012,sync_804,sync_503,sync_515,sync_2850,sync_535,sync_2399,sync_355,sync_1896,sync_90,sync_816,sync_1595,sync_872,sync_1865,sync_1187,sync_33,sync_146,sync_1277,sync_149,sync_552,sync_2471,sync_84,sync_1802,sync_619,sync_451,sync_397,sync_826,sync_984,sync_180,sync_165,sync_745,sync_1310,sync_1322,sync_1432,sync_353,sync_1055,sync_413,add_1881,del_668,sync_687,sync_332,sync_2867,sync_600,sync_658",1,"[{3}, {3}, {3}, {3}, {3}]","[{3}, {3}, {3}, {3}, {3}]",182.811,1.244,1.116,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
15,"(None, 5, 5)",bad,1.0,"538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,658","538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,1881,687,332,2867,600,658","sync_538,sync_21,sync_516,sync_336,sync_190,sync_291,sync_366,sync_1012,sync_804,sync_503,sync_515,sync_2850,sync_535,sync_2399,sync_355,sync_1896,sync_90,sync_816,sync_1595,sync_872,sync_1865,sync_1187,sync_33,sync_146,sync_1277,sync_149,sync_552,sync_2471,sync_84,sync_1802,sync_619,sync_451,sync_397,sync_826,sync_984,sync_180,sync_165,sync_745,sync_1310,sync_1322,sync_1432,sync_353,sync_1055,sync_413,add_1881,del_668,sync_687,sync_332,sync_2867,sync_600,sync_658",1,"[{3}, {3}, {3}, {3}, {3}]","[{3}, {3}, {3}, {3}, {3}]",182.811,17.611,1.127,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
15,"(None, 10, 5)",bad,1.0,"538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,658","538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,1881,668,687,332,2867,600,658","sync_538,sync_21,sync_516,sync_336,sync_190,sync_291,sync_366,sync_1012,sync_804,sync_503,sync_515,sync_2850,sync_535,sync_2399,sync_355,sync_1896,sync_90,sync_816,sync_1595,sync_872,sync_1865,sync_1187,sync_33,sync_146,sync_1277,sync_149,sync_552,sync_2471,sync_84,sync_1802,sync_619,sync_451,sync_397,sync_826,sync_984,sync_180,sync_165,sync_745,sync_1310,sync_1322,sync_1432,sync_353,sync_1055,add_1881,del_413,sync_668,sync_687,sync_332,sync_2867,sync_600,sync_658",1,"[{3}, {3}, {3}, {3}, {3}]","[{3}, {3}, {3}, {3}, {3}]",182.811,33.813,1.104,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
16,"(None, 1, 0)",bad,0.984,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,1387","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,sync_147,add_1387,del_770",1,"[{0, 1, 3, 13}, {0, 1, 15}, {0, 1, 3, 14}, {0, 13}, {0, 15}]","[{0, 1, 13, 15}, {0, 15}, {0, 15, 7}, {0, 16, 14}, {0, 1, 15}]",192.294,0.992,1.364,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
16,"(None, 10, 0)",good,0.526,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,2658,770","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,add_2658,del_147,sync_770",1,"[{0, 1, 3, 13}, {0, 1, 15}, {0, 1, 3, 14}, {0, 13}, {0, 15}]","[{3, 13, 15}, {16, 3, 13}, {1, 17, 7}, {3, 13}, {13, 7}]",192.294,31.623,1.12,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
16,"(None, 1, 5)",bad,0.8,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,1387,95,138,645,147,770","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,add_1387,del_164,sync_95,sync_138,sync_645,sync_147,sync_770",1,"[{0, 1, 3, 13}, {0, 1, 15}, {0, 1, 3, 14}, {0, 13}, {0, 15}]","[{0, 1, 3, 13}, {0, 1, 15}, {3, 13, 15}, {0, 13}, {3, 13}]",192.294,1.167,0.972,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
16,"(None, 5, 5)",bad,0.8,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1387,1019,161,896,92,95,138,645,147,770","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,add_1387,sync_1019,sync_161,sync_896,sync_92,del_164,sync_95,sync_138,sync_645,sync_147,sync_770",2,"[{0, 1, 3, 13}, {0, 1, 15}, {0, 1, 3, 14}, {0, 13}, {0, 15}]","[{0, 1, 3, 13}, {0, 1, 15}, {3, 13, 15}, {0, 13}, {3, 13}]",192.294,31.159,1.202,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
16,"(None, 10, 5)",bad,1.0,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,1387,3613,591,606,620,146,1019,161,896,92,95,138,645,147,770","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,add_1387,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,del_164,sync_95,sync_138,sync_645,sync_147,sync_770",2,"[{0, 1, 3, 13}, {0, 1, 15}, {0, 1, 3, 14}, {0, 13}, {0, 15}]","[{0, 1, 3, 13}, {0, 1, 15}, {3, 13, 15}, {0, 13}, {0, 15}]",192.294,67.076,1.197,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
17,"(None, 1, 0)",good,0.526,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,1","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,sync_2449,sync_1968,sync_1225,sync_889,sync_732,add_1,del_920",1,"[{0, 1, 5}, {10, 5, 15}, {0, 1, 3, 5}, {5, 15}, {5, 7}]","[{7}, {0, 5, 7}, {7}, {5, 7}, {5, 7}]",241.689,2.964,1.255,False,True,BERT4Rec,ml-1m,8192,40,0.2,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.8,"Wed, 18 Dec 2024 11:43:59"
