i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,allowed_mutations,timestamp
51,"(None, None, 5)",NoTargetStatesError,"829,815,165,1849,1596,640,535,522,332,568,794,675,222,351,372,687,397,41,617,146,21,574,569,1942,1696,657,1084,1905,751,1317,607,515,853,809,61,2278,2204,877,257,1769,70,318,916,2660,39,2216,1169,1856,898,1147","3542,2495,1234,205,141,1114,604,1642,1352,1426,699,772,1574,762,869,1570,587,595,427,1152,725,627,2099,760,1837,2318,1115,985,637,312,2870,3133,1704,1838,369,353,789,874,185,867,791,232,516,436,355,2154,220,306,1388,2973","sync_3542,sync_2495,sync_1234,sync_205,sync_141,sync_1114,sync_604,sync_1642,sync_1352,sync_1426,sync_699,sync_772,sync_1574,sync_762,sync_869,sync_1570,sync_587,sync_595,sync_427,sync_1152,sync_725,sync_627,sync_2099,sync_760,sync_1837,sync_2318,sync_1115,sync_985,sync_637,sync_312,sync_2870,sync_3133,sync_1704,sync_1838,sync_369,sync_353,sync_789,sync_874,sync_185,sync_867,sync_791,sync_232,sync_516,sync_436,sync_355,sync_2154,sync_220,sync_306,sync_1388,add_2973,del_351",2,791,791,28.001405954360962,28.83678412437439,0.3544921875,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
51,"(None, 5, 0)",good,"829,815,165,1849,1596,640,535,522,332,568,794,675,222,351,372,687,397,41,617,146,21,574,569,1942,1696,657,1084,1905,751,1317,607,515,853,809,61,2278,2204,877,257,1769,70,318,916,2660,39,2216,1169,1856,898,1147","829,815,165,1849,1596,640,535,522,332,568,794,675,222,351,372,687,397,41,617,146,21,574,569,1942,1696,657,1084,1905,751,1317,607,515,853,809,61,2278,2204,877,257,1769,70,318,916,2660,39,2216,1169,1856,898,196","sync_829,sync_815,sync_165,sync_1849,sync_1596,sync_640,sync_535,sync_522,sync_332,sync_568,sync_794,sync_675,sync_222,sync_351,sync_372,sync_687,sync_397,sync_41,sync_617,sync_146,sync_21,sync_574,sync_569,sync_1942,sync_1696,sync_657,sync_1084,sync_1905,sync_751,sync_1317,sync_607,sync_515,sync_853,sync_809,sync_61,sync_2278,sync_2204,sync_877,sync_257,sync_1769,sync_70,sync_318,sync_916,sync_2660,sync_39,sync_2216,sync_1169,sync_1856,sync_898,del_1147,add_196",2,791,513,28.001405954360962,23.825068712234497,0.38588380813598633,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
52,"(0, None, 5)",CounterfactualNotFound,"283,377,165,1107,80,461,1916,1669,500,257,61,39,185,382,76,316,117,5,135,34,770,291,146,177,538,1424,1630,804,130,372,568,1658,190,1432,1182,557,401,90,815,746,1200,658,1749,1175,901,794,1857,513,628,1412","829,815,165,1849,1596,640,535,522,332,568,794,675,222,351,372,687,397,41,617,146,21,574,569,1942,1696,657,1084,1905,751,1317,607,515,853,809,61,2278,2204,877,257,1769,70,318,916,2660,39,2216,1169,1856,898,196","sync_829,sync_815,sync_165,sync_1849,sync_1596,sync_640,sync_535,sync_522,sync_332,sync_568,sync_794,sync_675,sync_222,sync_351,sync_372,sync_687,sync_397,sync_41,sync_617,sync_146,sync_21,sync_574,sync_569,sync_1942,sync_1696,sync_657,sync_1084,sync_1905,sync_751,sync_1317,sync_607,sync_515,sync_853,sync_809,sync_61,sync_2278,sync_2204,sync_877,sync_257,sync_1769,sync_70,sync_318,sync_916,sync_2660,sync_39,sync_2216,sync_1169,sync_1856,sync_898,del_1147,add_196",2,658,513,26.610183000564575,23.825068712234497,0.38588380813598633,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
52,"(None, None, 5)",CounterfactualNotFound,"283,377,165,1107,80,461,1916,1669,500,257,61,39,185,382,76,316,117,5,135,34,770,291,146,177,538,1424,1630,804,130,372,568,1658,190,1432,1182,557,401,90,815,746,1200,658,1749,1175,901,794,1857,513,628,1412","829,815,165,1849,1596,640,535,522,332,568,794,675,222,351,372,687,397,41,617,146,21,574,569,1942,1696,657,1084,1905,751,1317,607,515,853,809,61,2278,2204,877,257,1769,70,318,916,2660,39,2216,1169,1856,898,196","sync_829,sync_815,sync_165,sync_1849,sync_1596,sync_640,sync_535,sync_522,sync_332,sync_568,sync_794,sync_675,sync_222,sync_351,sync_372,sync_687,sync_397,sync_41,sync_617,sync_146,sync_21,sync_574,sync_569,sync_1942,sync_1696,sync_657,sync_1084,sync_1905,sync_751,sync_1317,sync_607,sync_515,sync_853,sync_809,sync_61,sync_2278,sync_2204,sync_877,sync_257,sync_1769,sync_70,sync_318,sync_916,sync_2660,sync_39,sync_2216,sync_1169,sync_1856,sync_898,del_1147,add_196",2,658,513,26.610183000564575,23.825068712234497,0.38588380813598633,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
52,"(None, 5, 0)",good,"283,377,165,1107,80,461,1916,1669,500,257,61,39,185,382,76,316,117,5,135,34,770,291,146,177,538,1424,1630,804,130,372,568,1658,190,1432,1182,557,401,90,815,746,1200,658,1749,1175,901,794,1857,513,628,1412","283,377,165,1107,80,461,1916,1669,500,257,61,39,185,382,76,316,117,5,135,34,770,291,146,177,538,1424,1630,804,130,372,568,1658,190,1432,1182,557,401,90,815,746,1200,658,1749,1175,901,794,1857,3163,513,1412","sync_283,sync_377,sync_165,sync_1107,sync_80,sync_461,sync_1916,sync_1669,sync_500,sync_257,sync_61,sync_39,sync_185,sync_382,sync_76,sync_316,sync_117,sync_5,sync_135,sync_34,sync_770,sync_291,sync_146,sync_177,sync_538,sync_1424,sync_1630,sync_804,sync_130,sync_372,sync_568,sync_1658,sync_190,sync_1432,sync_1182,sync_557,sync_401,sync_90,sync_815,sync_746,sync_1200,sync_658,sync_1749,sync_1175,sync_901,sync_794,sync_1857,add_3163,sync_513,del_628,sync_1412",2,658,475,26.610183000564575,14.313179016113281,0.4211430549621582,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
53,"(0, None, 5)",CounterfactualNotFound,"1227,777,844,127,203,536,56,382,185,117,506,516,142,221,317,351,528,1034,380,2605,244,891,291,222,286,366,130,383,1012,2471,397,1201,1366,1088,1460,1392,567,730,1852,700,946,247,245,52,68,24,435,670,1132,85","283,377,165,1107,80,461,1916,1669,500,257,61,39,185,382,76,316,117,5,135,34,770,291,146,177,538,1424,1630,804,130,372,568,1658,190,1432,1182,557,401,90,815,746,1200,658,1749,1175,901,794,1857,3163,513,1412","sync_283,sync_377,sync_165,sync_1107,sync_80,sync_461,sync_1916,sync_1669,sync_500,sync_257,sync_61,sync_39,sync_185,sync_382,sync_76,sync_316,sync_117,sync_5,sync_135,sync_34,sync_770,sync_291,sync_146,sync_177,sync_538,sync_1424,sync_1630,sync_804,sync_130,sync_372,sync_568,sync_1658,sync_190,sync_1432,sync_1182,sync_557,sync_401,sync_90,sync_815,sync_746,sync_1200,sync_658,sync_1749,sync_1175,sync_901,sync_794,sync_1857,add_3163,sync_513,del_628,sync_1412",2,214,475,25.913084030151367,14.313179016113281,0.4211430549621582,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
53,"(None, None, 5)",CounterfactualNotFound,"1227,777,844,127,203,536,56,382,185,117,506,516,142,221,317,351,528,1034,380,2605,244,891,291,222,286,366,130,383,1012,2471,397,1201,1366,1088,1460,1392,567,730,1852,700,946,247,245,52,68,24,435,670,1132,85","283,377,165,1107,80,461,1916,1669,500,257,61,39,185,382,76,316,117,5,135,34,770,291,146,177,538,1424,1630,804,130,372,568,1658,190,1432,1182,557,401,90,815,746,1200,658,1749,1175,901,794,1857,3163,513,1412","sync_283,sync_377,sync_165,sync_1107,sync_80,sync_461,sync_1916,sync_1669,sync_500,sync_257,sync_61,sync_39,sync_185,sync_382,sync_76,sync_316,sync_117,sync_5,sync_135,sync_34,sync_770,sync_291,sync_146,sync_177,sync_538,sync_1424,sync_1630,sync_804,sync_130,sync_372,sync_568,sync_1658,sync_190,sync_1432,sync_1182,sync_557,sync_401,sync_90,sync_815,sync_746,sync_1200,sync_658,sync_1749,sync_1175,sync_901,sync_794,sync_1857,add_3163,sync_513,del_628,sync_1412",2,214,475,25.913084030151367,14.313179016113281,0.4211430549621582,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
53,"(None, 5, 0)",good,"1227,777,844,127,203,536,56,382,185,117,506,516,142,221,317,351,528,1034,380,2605,244,891,291,222,286,366,130,383,1012,2471,397,1201,1366,1088,1460,1392,567,730,1852,700,946,247,245,52,68,24,435,670,1132,85","1227,777,844,127,203,536,56,382,185,117,506,516,142,221,317,351,528,1034,380,2605,244,891,291,222,286,366,130,383,1012,2471,397,1201,1366,1088,1460,1392,567,730,1852,700,946,247,245,52,68,24,435,670,1132,2864","sync_1227,sync_777,sync_844,sync_127,sync_203,sync_536,sync_56,sync_382,sync_185,sync_117,sync_506,sync_516,sync_142,sync_221,sync_317,sync_351,sync_528,sync_1034,sync_380,sync_2605,sync_244,sync_891,sync_291,sync_222,sync_286,sync_366,sync_130,sync_383,sync_1012,sync_2471,sync_397,sync_1201,sync_1366,sync_1088,sync_1460,sync_1392,sync_567,sync_730,sync_1852,sync_700,sync_946,sync_247,sync_245,sync_52,sync_68,sync_24,sync_435,sync_670,sync_1132,add_2864,del_85",2,214,260,25.913084030151367,25.73464608192444,0.38120079040527344,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
54,"(0, None, 5)",NoTargetStatesError,"2070,3023,2863,436,116,82,1652,554,282,107,50,1574,1550,418,416,2156,54,1529,705,1848,338,1034,124,1892,2126,83,143,720,110,89,767,135,171,724,1466,3,415,1646,117,412,154,1195,2890,548,1493,1636,383,438,425,397","1227,777,844,127,203,536,56,382,185,117,506,516,142,221,317,351,528,1034,380,2605,244,891,291,222,286,366,130,383,1012,2471,397,1201,1366,1088,1460,1392,567,730,1852,700,946,247,245,52,68,24,435,670,1132,2864","sync_1227,sync_777,sync_844,sync_127,sync_203,sync_536,sync_56,sync_382,sync_185,sync_117,sync_506,sync_516,sync_142,sync_221,sync_317,sync_351,sync_528,sync_1034,sync_380,sync_2605,sync_244,sync_891,sync_291,sync_222,sync_286,sync_366,sync_130,sync_383,sync_1012,sync_2471,sync_397,sync_1201,sync_1366,sync_1088,sync_1460,sync_1392,sync_567,sync_730,sync_1852,sync_700,sync_946,sync_247,sync_245,sync_52,sync_68,sync_24,sync_435,sync_670,sync_1132,add_2864,del_85",2,383,260,25.859943151474,25.73464608192444,0.38120079040527344,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
54,"(None, None, 5)",NoTargetStatesError,"2070,3023,2863,436,116,82,1652,554,282,107,50,1574,1550,418,416,2156,54,1529,705,1848,338,1034,124,1892,2126,83,143,720,110,89,767,135,171,724,1466,3,415,1646,117,412,154,1195,2890,548,1493,1636,383,438,425,397","1227,777,844,127,203,536,56,382,185,117,506,516,142,221,317,351,528,1034,380,2605,244,891,291,222,286,366,130,383,1012,2471,397,1201,1366,1088,1460,1392,567,730,1852,700,946,247,245,52,68,24,435,670,1132,2864","sync_1227,sync_777,sync_844,sync_127,sync_203,sync_536,sync_56,sync_382,sync_185,sync_117,sync_506,sync_516,sync_142,sync_221,sync_317,sync_351,sync_528,sync_1034,sync_380,sync_2605,sync_244,sync_891,sync_291,sync_222,sync_286,sync_366,sync_130,sync_383,sync_1012,sync_2471,sync_397,sync_1201,sync_1366,sync_1088,sync_1460,sync_1392,sync_567,sync_730,sync_1852,sync_700,sync_946,sync_247,sync_245,sync_52,sync_68,sync_24,sync_435,sync_670,sync_1132,add_2864,del_85",2,383,260,25.859943151474,25.73464608192444,0.38120079040527344,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
54,"(None, 5, 0)",bad,"2070,3023,2863,436,116,82,1652,554,282,107,50,1574,1550,418,416,2156,54,1529,705,1848,338,1034,124,1892,2126,83,143,720,110,89,767,135,171,724,1466,3,415,1646,117,412,154,1195,2890,548,1493,1636,383,438,425,397","2070,3023,2863,436,116,82,1652,554,282,107,50,1574,1550,418,416,2156,54,1529,705,1848,338,1034,124,1892,2126,83,143,720,110,89,767,135,171,724,1466,3,415,1646,117,412,154,1195,2890,548,1493,1636,383,438,2790,425","sync_2070,sync_3023,sync_2863,sync_436,sync_116,sync_82,sync_1652,sync_554,sync_282,sync_107,sync_50,sync_1574,sync_1550,sync_418,sync_416,sync_2156,sync_54,sync_1529,sync_705,sync_1848,sync_338,sync_1034,sync_124,sync_1892,sync_2126,sync_83,sync_143,sync_720,sync_110,sync_89,sync_767,sync_135,sync_171,sync_724,sync_1466,sync_3,sync_415,sync_1646,sync_117,sync_412,sync_154,sync_1195,sync_2890,sync_548,sync_1493,sync_1636,sync_383,sync_438,add_2790,sync_425,del_397",2,383,383,25.859943151474,39.344756841659546,0.38506007194519043,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
55,"(0, None, 5)",NoTargetStatesError,"45,789,1059,1341,487,97,125,133,744,1002,27,1242,377,715,995,65,210,218,23,991,965,644,1001,190,252,1271,63,469,114","2070,3023,2863,436,116,82,1652,554,282,107,50,1574,1550,418,416,2156,54,1529,705,1848,338,1034,124,1892,2126,83,143,720,110,89,767,135,171,724,1466,3,415,1646,117,412,154,1195,2890,548,1493,1636,383,438,2790,425","sync_2070,sync_3023,sync_2863,sync_436,sync_116,sync_82,sync_1652,sync_554,sync_282,sync_107,sync_50,sync_1574,sync_1550,sync_418,sync_416,sync_2156,sync_54,sync_1529,sync_705,sync_1848,sync_338,sync_1034,sync_124,sync_1892,sync_2126,sync_83,sync_143,sync_720,sync_110,sync_89,sync_767,sync_135,sync_171,sync_724,sync_1466,sync_3,sync_415,sync_1646,sync_117,sync_412,sync_154,sync_1195,sync_2890,sync_548,sync_1493,sync_1636,sync_383,sync_438,add_2790,sync_425,del_397",2,539,383,24.482497930526733,39.344756841659546,0.38506007194519043,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
55,"(None, None, 5)",NoTargetStatesError,"45,789,1059,1341,487,97,125,133,744,1002,27,1242,377,715,995,65,210,218,23,991,965,644,1001,190,252,1271,63,469,114","2070,3023,2863,436,116,82,1652,554,282,107,50,1574,1550,418,416,2156,54,1529,705,1848,338,1034,124,1892,2126,83,143,720,110,89,767,135,171,724,1466,3,415,1646,117,412,154,1195,2890,548,1493,1636,383,438,2790,425","sync_2070,sync_3023,sync_2863,sync_436,sync_116,sync_82,sync_1652,sync_554,sync_282,sync_107,sync_50,sync_1574,sync_1550,sync_418,sync_416,sync_2156,sync_54,sync_1529,sync_705,sync_1848,sync_338,sync_1034,sync_124,sync_1892,sync_2126,sync_83,sync_143,sync_720,sync_110,sync_89,sync_767,sync_135,sync_171,sync_724,sync_1466,sync_3,sync_415,sync_1646,sync_117,sync_412,sync_154,sync_1195,sync_2890,sync_548,sync_1493,sync_1636,sync_383,sync_438,add_2790,sync_425,del_397",2,539,383,24.482497930526733,39.344756841659546,0.38506007194519043,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
55,"(None, 5, 0)",good,"45,789,1059,1341,487,97,125,133,744,1002,27,1242,377,715,995,65,210,218,23,991,965,644,1001,190,252,1271,63,469,114","45,789,1059,1341,487,97,125,133,744,1002,27,1242,377,715,995,65,210,218,23,991,965,644,1001,190,252,1271,63,114,738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_45,sync_789,sync_1059,sync_1341,sync_487,sync_97,sync_125,sync_133,sync_744,sync_1002,sync_27,sync_1242,sync_377,sync_715,sync_995,sync_65,sync_210,sync_218,sync_23,sync_991,sync_965,sync_644,sync_1001,sync_190,sync_252,sync_1271,sync_63,del_469,sync_114,add_738",2,539,190,24.482497930526733,52.54573583602905,0.33193302154541016,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
56,"(0, None, 5)",bad,"169,93,2000,658,1134,861,97,125,965,897,27,663,1242,592,749,715,218,23,114,644,98,278,61,587,857,377,604","169,93,2000,658,1134,861,97,125,965,897,27,663,1242,592,749,715,218,23,114,644,98,3088,61,587,857,377,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_169,sync_93,sync_2000,sync_658,sync_1134,sync_861,sync_97,sync_125,sync_965,sync_897,sync_27,sync_663,sync_1242,sync_592,sync_749,sync_715,sync_218,sync_23,sync_114,sync_644,sync_98,add_3088,del_278,sync_61,sync_587,sync_857,sync_377,sync_604",2,539,539,24.486993074417114,91.33749294281006,0.30576515197753906,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
56,"(None, None, 5)",bad,"169,93,2000,658,1134,861,97,125,965,897,27,663,1242,592,749,715,218,23,114,644,98,278,61,587,857,377,604","169,93,2000,658,1134,861,97,125,965,897,27,663,1242,592,749,715,218,23,114,644,98,3088,61,587,857,377,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_169,sync_93,sync_2000,sync_658,sync_1134,sync_861,sync_97,sync_125,sync_965,sync_897,sync_27,sync_663,sync_1242,sync_592,sync_749,sync_715,sync_218,sync_23,sync_114,sync_644,sync_98,add_3088,del_278,sync_61,sync_587,sync_857,sync_377,sync_604",2,539,539,24.486993074417114,47.0042359828949,0.1751847267150879,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
56,"(None, 5, 0)",good,"169,93,2000,658,1134,861,97,125,965,897,27,663,1242,592,749,715,218,23,114,644,98,278,61,587,857,377,604","169,93,2000,658,1134,861,97,125,965,897,27,663,1242,592,749,715,218,23,114,644,98,278,3088,61,587,377,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_169,sync_93,sync_2000,sync_658,sync_1134,sync_861,sync_97,sync_125,sync_965,sync_897,sync_27,sync_663,sync_1242,sync_592,sync_749,sync_715,sync_218,sync_23,sync_114,sync_644,sync_98,sync_278,add_3088,sync_61,sync_587,del_857,sync_377,sync_604",2,539,98,24.486993074417114,12.85573124885559,0.2496929168701172,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
57,"(0, None, 5)",good,"1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,824,247,539,117,199,392","1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,2569,247,539,117,199,392","sync_1114,sync_192,sync_768,sync_149,sync_147,sync_631,sync_1372,sync_1275,sync_1059,sync_273,sync_844,sync_904,sync_213,sync_855,sync_763,sync_168,sync_260,sync_22,sync_24,sync_796,sync_245,sync_52,sync_23,sync_211,sync_1552,sync_1241,sync_598,sync_40,sync_1846,sync_97,sync_382,sync_1587,sync_218,sync_10,sync_42,sync_391,sync_432,sync_719,sync_85,sync_281,sync_135,sync_51,sync_41,sync_129,add_2569,del_824,sync_247,sync_539,sync_117,sync_199,sync_392",2,172,14,26.177424907684326,172.90129899978638,0.4210376739501953,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
57,"(None, None, 5)",good,"1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,824,247,539,117,199,392","1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,2569,247,539,117,199,392","sync_1114,sync_192,sync_768,sync_149,sync_147,sync_631,sync_1372,sync_1275,sync_1059,sync_273,sync_844,sync_904,sync_213,sync_855,sync_763,sync_168,sync_260,sync_22,sync_24,sync_796,sync_245,sync_52,sync_23,sync_211,sync_1552,sync_1241,sync_598,sync_40,sync_1846,sync_97,sync_382,sync_1587,sync_218,sync_10,sync_42,sync_391,sync_432,sync_719,sync_85,sync_281,sync_135,sync_51,sync_41,sync_129,add_2569,del_824,sync_247,sync_539,sync_117,sync_199,sync_392",2,172,14,26.177424907684326,91.77241683006287,0.37731003761291504,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
57,"(None, 5, 0)",good,"1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,824,247,539,117,199,392","1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,824,247,539,117,199,2668","sync_1114,sync_192,sync_768,sync_149,sync_147,sync_631,sync_1372,sync_1275,sync_1059,sync_273,sync_844,sync_904,sync_213,sync_855,sync_763,sync_168,sync_260,sync_22,sync_24,sync_796,sync_245,sync_52,sync_23,sync_211,sync_1552,sync_1241,sync_598,sync_40,sync_1846,sync_97,sync_382,sync_1587,sync_218,sync_10,sync_42,sync_391,sync_432,sync_719,sync_85,sync_281,sync_135,sync_51,sync_41,sync_129,sync_824,sync_247,sync_539,sync_117,sync_199,del_392,add_2668",2,172,117,26.177424907684326,22.081690073013306,0.36528491973876953,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
58,"(0, None, 5)",NoTargetStatesError,"2239,1314,422,2699,159,1898,1039,1500,587,114,725,1394,1941,1174,728,1302,426,424,199,1265,169,768,336,1114,196,1573,462,1745,490,2073,1094,580,1694,1432,457,1517,387,1460,568,865,2711,1019,713,668,901,779,676,557,201,837","1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,824,247,539,117,199,2668","sync_1114,sync_192,sync_768,sync_149,sync_147,sync_631,sync_1372,sync_1275,sync_1059,sync_273,sync_844,sync_904,sync_213,sync_855,sync_763,sync_168,sync_260,sync_22,sync_24,sync_796,sync_245,sync_52,sync_23,sync_211,sync_1552,sync_1241,sync_598,sync_40,sync_1846,sync_97,sync_382,sync_1587,sync_218,sync_10,sync_42,sync_391,sync_432,sync_719,sync_85,sync_281,sync_135,sync_51,sync_41,sync_129,sync_824,sync_247,sync_539,sync_117,sync_199,del_392,add_2668",2,580,117,25.8293719291687,22.081690073013306,0.36528491973876953,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
58,"(None, None, 5)",NoTargetStatesError,"2239,1314,422,2699,159,1898,1039,1500,587,114,725,1394,1941,1174,728,1302,426,424,199,1265,169,768,336,1114,196,1573,462,1745,490,2073,1094,580,1694,1432,457,1517,387,1460,568,865,2711,1019,713,668,901,779,676,557,201,837","1114,192,768,149,147,631,1372,1275,1059,273,844,904,213,855,763,168,260,22,24,796,245,52,23,211,1552,1241,598,40,1846,97,382,1587,218,10,42,391,432,719,85,281,135,51,41,129,824,247,539,117,199,2668","sync_1114,sync_192,sync_768,sync_149,sync_147,sync_631,sync_1372,sync_1275,sync_1059,sync_273,sync_844,sync_904,sync_213,sync_855,sync_763,sync_168,sync_260,sync_22,sync_24,sync_796,sync_245,sync_52,sync_23,sync_211,sync_1552,sync_1241,sync_598,sync_40,sync_1846,sync_97,sync_382,sync_1587,sync_218,sync_10,sync_42,sync_391,sync_432,sync_719,sync_85,sync_281,sync_135,sync_51,sync_41,sync_129,sync_824,sync_247,sync_539,sync_117,sync_199,del_392,add_2668",2,580,117,25.8293719291687,22.081690073013306,0.36528491973876953,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
58,"(None, 5, 0)",bad,"2239,1314,422,2699,159,1898,1039,1500,587,114,725,1394,1941,1174,728,1302,426,424,199,1265,169,768,336,1114,196,1573,462,1745,490,2073,1094,580,1694,1432,457,1517,387,1460,568,865,2711,1019,713,668,901,779,676,557,201,837","2239,1314,422,2699,159,1898,1039,1500,587,114,725,1394,1941,1174,728,1302,426,424,199,1265,169,768,336,1114,196,1573,462,1745,490,2073,1094,580,1694,1432,457,1517,387,1460,568,865,2711,1019,713,668,901,779,676,557,201,1695","sync_2239,sync_1314,sync_422,sync_2699,sync_159,sync_1898,sync_1039,sync_1500,sync_587,sync_114,sync_725,sync_1394,sync_1941,sync_1174,sync_728,sync_1302,sync_426,sync_424,sync_199,sync_1265,sync_169,sync_768,sync_336,sync_1114,sync_196,sync_1573,sync_462,sync_1745,sync_490,sync_2073,sync_1094,sync_580,sync_1694,sync_1432,sync_457,sync_1517,sync_387,sync_1460,sync_568,sync_865,sync_2711,sync_1019,sync_713,sync_668,sync_901,sync_779,sync_676,sync_557,sync_201,del_837,add_1695",2,580,580,25.8293719291687,20.565372228622437,0.3547980785369873,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
