i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,allowed_mutations,timestamp
23,"(0, 1, None)",NoTargetStatesError,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,3485","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,sync_2168,del_1096,add_3485",2,5,1723,71.92536783218384,12.832178831100464,1.837637186050415,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
23,"(None, 1, None)",good,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1531,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,add_1531,del_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,sync_455",2,5,219,71.92536783218384,18.422647953033447,0.7137711048126221,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
23,"(None, 1, 0)",good,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_1407",2,5,45,71.92536783218384,13.43621015548706,0.593440055847168,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
24,"(0, 1, None)",CounterfactualNotFound,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_1407",2,976,45,73.43830108642578,13.43621015548706,0.593440055847168,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
24,"(None, 1, None)",bad,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,133,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,add_133,del_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,sync_1286",2,976,976,73.43830108642578,13.437952995300293,1.1159679889678955,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
24,"(None, 1, 0)",good,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,3055","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_3055",2,976,612,73.43830108642578,15.222024202346802,1.038923978805542,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
25,"(0, 1, None)",NoTargetStatesError,"35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,798","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,3055","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_3055",2,14,612,72.69559669494629,15.222024202346802,1.038923978805542,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
25,"(None, 1, None)",good,"35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,798","35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,2344,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,798","sync_35,sync_683,sync_34,sync_41,sync_208,sync_581,sync_17,sync_940,sync_609,sync_1047,sync_613,sync_633,sync_1524,sync_5,sync_18,sync_33,sync_31,sync_1077,sync_105,sync_1279,sync_8,sync_382,sync_1513,sync_767,sync_548,del_135,add_2344,sync_516,sync_56,sync_199,sync_117,sync_16,sync_1121,sync_317,sync_1293,sync_276,sync_1195,sync_370,sync_1504,sync_89,sync_362,sync_14,sync_1802,sync_618,sync_1299,sync_165,sync_324,sync_274,sync_184,sync_1345,sync_798",2,14,538,72.69559669494629,19.593926191329956,1.2111361026763916,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
25,"(None, 1, 0)",good,"35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,798","35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,569","sync_35,sync_683,sync_34,sync_41,sync_208,sync_581,sync_17,sync_940,sync_609,sync_1047,sync_613,sync_633,sync_1524,sync_5,sync_18,sync_33,sync_31,sync_1077,sync_105,sync_1279,sync_8,sync_382,sync_1513,sync_767,sync_548,sync_135,sync_516,sync_56,sync_199,sync_117,sync_16,sync_1121,sync_317,sync_1293,sync_276,sync_1195,sync_370,sync_1504,sync_89,sync_362,sync_14,sync_1802,sync_618,sync_1299,sync_165,sync_324,sync_274,sync_184,sync_1345,del_798,add_569",2,14,34,72.69559669494629,10.97908091545105,1.3058860301971436,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
26,"(0, 1, None)",NoTargetStatesError,"2827,39,1076,795,2036,1418,756,2013,123,1337,168,79,386,1773,1540,672,10,1636,697,2042,618,1543,727,683,9,613,1762,3,650,12,1624,415,2228,610,798,47,15,34,1632,1576,723,604,38,46,793,216,68,1517,281,165","35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,569","sync_35,sync_683,sync_34,sync_41,sync_208,sync_581,sync_17,sync_940,sync_609,sync_1047,sync_613,sync_633,sync_1524,sync_5,sync_18,sync_33,sync_31,sync_1077,sync_105,sync_1279,sync_8,sync_382,sync_1513,sync_767,sync_548,sync_135,sync_516,sync_56,sync_199,sync_117,sync_16,sync_1121,sync_317,sync_1293,sync_276,sync_1195,sync_370,sync_1504,sync_89,sync_362,sync_14,sync_1802,sync_618,sync_1299,sync_165,sync_324,sync_274,sync_184,sync_1345,del_798,add_569",2,415,34,73.3400890827179,10.97908091545105,1.3058860301971436,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
26,"(None, 1, None)",NoTargetStatesError,"2827,39,1076,795,2036,1418,756,2013,123,1337,168,79,386,1773,1540,672,10,1636,697,2042,618,1543,727,683,9,613,1762,3,650,12,1624,415,2228,610,798,47,15,34,1632,1576,723,604,38,46,793,216,68,1517,281,165","35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,569","sync_35,sync_683,sync_34,sync_41,sync_208,sync_581,sync_17,sync_940,sync_609,sync_1047,sync_613,sync_633,sync_1524,sync_5,sync_18,sync_33,sync_31,sync_1077,sync_105,sync_1279,sync_8,sync_382,sync_1513,sync_767,sync_548,sync_135,sync_516,sync_56,sync_199,sync_117,sync_16,sync_1121,sync_317,sync_1293,sync_276,sync_1195,sync_370,sync_1504,sync_89,sync_362,sync_14,sync_1802,sync_618,sync_1299,sync_165,sync_324,sync_274,sync_184,sync_1345,del_798,add_569",2,415,34,73.3400890827179,10.97908091545105,1.3058860301971436,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
26,"(None, 1, 0)",good,"2827,39,1076,795,2036,1418,756,2013,123,1337,168,79,386,1773,1540,672,10,1636,697,2042,618,1543,727,683,9,613,1762,3,650,12,1624,415,2228,610,798,47,15,34,1632,1576,723,604,38,46,793,216,68,1517,281,165","2827,39,1076,795,2036,1418,756,2013,123,1337,168,79,386,1773,1540,672,10,1636,697,2042,618,1543,727,683,9,613,1762,3,650,12,1624,415,2228,610,798,47,15,34,1632,1576,723,604,38,46,793,216,68,1517,281,754","sync_2827,sync_39,sync_1076,sync_795,sync_2036,sync_1418,sync_756,sync_2013,sync_123,sync_1337,sync_168,sync_79,sync_386,sync_1773,sync_1540,sync_672,sync_10,sync_1636,sync_697,sync_2042,sync_618,sync_1543,sync_727,sync_683,sync_9,sync_613,sync_1762,sync_3,sync_650,sync_12,sync_1624,sync_415,sync_2228,sync_610,sync_798,sync_47,sync_15,sync_34,sync_1632,sync_1576,sync_723,sync_604,sync_38,sync_46,sync_793,sync_216,sync_68,sync_1517,sync_281,del_165,add_754",2,415,124,73.3400890827179,14.270134687423706,1.2455151081085205,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
27,"(0, 1, None)",bad,"110,521,220,281,2570,1952,2577,1988,2135,1201,1324,3458,178,236,1793,542,69,2139,1929,334,1060,511,3,777,404,11,10,1863,1532,415,2221,46,332,1046,613,1762,636,38,2142,2184,2328,427,1608,389,41,135,566,1668,366,85","1768,521,220,281,2570,1952,2577,1988,2135,1201,1324,3458,178,236,1793,542,69,2139,1929,334,1060,511,3,777,404,11,10,1863,1532,415,2221,46,332,1046,613,1762,636,38,2142,2184,2328,427,1608,389,41,135,566,1668,366,85","add_1768,del_110,sync_521,sync_220,sync_281,sync_2570,sync_1952,sync_2577,sync_1988,sync_2135,sync_1201,sync_1324,sync_3458,sync_178,sync_236,sync_1793,sync_542,sync_69,sync_2139,sync_1929,sync_334,sync_1060,sync_511,sync_3,sync_777,sync_404,sync_11,sync_10,sync_1863,sync_1532,sync_415,sync_2221,sync_46,sync_332,sync_1046,sync_613,sync_1762,sync_636,sync_38,sync_2142,sync_2184,sync_2328,sync_427,sync_1608,sync_389,sync_41,sync_135,sync_566,sync_1668,sync_366,sync_85",2,117,117,73.97204804420471,8.840742111206055,1.9875540733337402,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
27,"(None, 1, None)",bad,"110,521,220,281,2570,1952,2577,1988,2135,1201,1324,3458,178,236,1793,542,69,2139,1929,334,1060,511,3,777,404,11,10,1863,1532,415,2221,46,332,1046,613,1762,636,38,2142,2184,2328,427,1608,389,41,135,566,1668,366,85","110,521,220,281,2570,1952,2577,1988,2135,1201,1324,3458,178,236,1793,542,69,2139,1929,334,1060,511,3,777,404,2633,10,1863,1532,415,2221,46,332,1046,613,1762,636,38,2142,2184,2328,427,1608,389,41,135,566,1668,366,85","sync_110,sync_521,sync_220,sync_281,sync_2570,sync_1952,sync_2577,sync_1988,sync_2135,sync_1201,sync_1324,sync_3458,sync_178,sync_236,sync_1793,sync_542,sync_69,sync_2139,sync_1929,sync_334,sync_1060,sync_511,sync_3,sync_777,sync_404,del_11,add_2633,sync_10,sync_1863,sync_1532,sync_415,sync_2221,sync_46,sync_332,sync_1046,sync_613,sync_1762,sync_636,sync_38,sync_2142,sync_2184,sync_2328,sync_427,sync_1608,sync_389,sync_41,sync_135,sync_566,sync_1668,sync_366,sync_85",2,117,117,73.97204804420471,11.667135953903198,1.893827199935913,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
27,"(None, 1, 0)",bad,"110,521,220,281,2570,1952,2577,1988,2135,1201,1324,3458,178,236,1793,542,69,2139,1929,334,1060,511,3,777,404,11,10,1863,1532,415,2221,46,332,1046,613,1762,636,38,2142,2184,2328,427,1608,389,41,135,566,1668,366,85","110,521,220,281,2570,1952,2577,1988,2135,1201,1324,3458,178,236,1793,542,69,2139,1929,334,1060,511,3,777,404,11,10,1863,1532,415,2221,46,332,1046,613,1762,636,38,2142,2184,2328,427,1608,389,41,135,566,1668,366,1631","sync_110,sync_521,sync_220,sync_281,sync_2570,sync_1952,sync_2577,sync_1988,sync_2135,sync_1201,sync_1324,sync_3458,sync_178,sync_236,sync_1793,sync_542,sync_69,sync_2139,sync_1929,sync_334,sync_1060,sync_511,sync_3,sync_777,sync_404,sync_11,sync_10,sync_1863,sync_1532,sync_415,sync_2221,sync_46,sync_332,sync_1046,sync_613,sync_1762,sync_636,sync_38,sync_2142,sync_2184,sync_2328,sync_427,sync_1608,sync_389,sync_41,sync_135,sync_566,sync_1668,sync_366,add_1631,del_85",2,117,117,73.97204804420471,12.936421871185303,1.9076499938964844,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
28,"(0, 1, None)",bad,"588,128,1985,3325,825,892,257,70,2786,373,1649,1137,899,980,318,61,17,455,810,898,2817,328","1475,128,1985,3325,825,892,257,70,2786,373,1649,1137,899,980,318,61,17,455,810,898,2817,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","add_1475,del_588,sync_128,sync_1985,sync_3325,sync_825,sync_892,sync_257,sync_70,sync_2786,sync_373,sync_1649,sync_1137,sync_899,sync_980,sync_318,sync_61,sync_17,sync_455,sync_810,sync_898,sync_2817,sync_328",2,791,791,72.62390494346619,27.87652015686035,1.4668488502502441,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
28,"(None, 1, None)",CounterfactualNotFound,"588,128,1985,3325,825,892,257,70,2786,373,1649,1137,899,980,318,61,17,455,810,898,2817,328","1475,128,1985,3325,825,892,257,70,2786,373,1649,1137,899,980,318,61,17,455,810,898,2817,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","add_1475,del_588,sync_128,sync_1985,sync_3325,sync_825,sync_892,sync_257,sync_70,sync_2786,sync_373,sync_1649,sync_1137,sync_899,sync_980,sync_318,sync_61,sync_17,sync_455,sync_810,sync_898,sync_2817,sync_328",2,791,791,72.62390494346619,27.87652015686035,1.4668488502502441,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
28,"(None, 1, 0)",good,"588,128,1985,3325,825,892,257,70,2786,373,1649,1137,899,980,318,61,17,455,810,898,2817,328","588,128,1985,3325,825,892,257,70,2786,373,1649,1137,899,980,318,61,17,455,810,898,2817,1155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_588,sync_128,sync_1985,sync_3325,sync_825,sync_892,sync_257,sync_70,sync_2786,sync_373,sync_1649,sync_1137,sync_899,sync_980,sync_318,sync_61,sync_17,sync_455,sync_810,sync_898,sync_2817,del_328,add_1155",2,791,318,72.62390494346619,15.62097716331482,1.2730631828308105,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
