i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
287,targeted_uncategorized,None,"158,2,96,381,99,281,861,756,44,653,140,405,361,270,269,105,41,358,59,190,53,88,11,154,306,31,447,936,1226,175,201,162,261,126,255,25,79,58,390,312,183,548,27,360,429,90,23,248","158,2,96,381,99,281,861,756,44,653,140,405,361,270,269,105,41,358,59,190,53,88,11,154,306,31,447,936,1226,175,201,162,261,126,255,25,79,58,390,312,183,548,27,360,429,90,23,269",None,1,None,None,211.8,None,None,None,None,630,419,630,1,0,"630,240,509,298,190","419,240,248,54,298","630,630,630,630,630",1.0,0.0,"630,240,509,298,190,50,322,32,25,217","419,240,248,54,298,201,472,276,192,255","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,240,509,298,190,50,322,32,25,217,201,218,92,171,623,368,79,248,357,358","419,240,248,54,298,201,472,276,192,255,658,230,175,509,94,630,330,102,937,100","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.64,"(None, 10, 0)",None,None,"158,2,96,381,99,281,861,756,44,653,140,405,361,270,269,105,41,358,59,190,53,88,11,154,306,31,447,936,1226,175,201,162,261,126,255,25,79,58,390,312,183,548,27,360,429,90,23,248","158,2,96,381,99,281,861,756,44,653,140,405,361,270,269,105,41,358,59,190,53,88,11,154,306,31,447,936,1226,175,201,162,261,126,255,25,79,58,390,312,183,548,27,360,429,90,23,1676,-1,-1","sync_158,sync_2,sync_96,sync_381,sync_99,sync_281,sync_861,sync_756,sync_44,sync_653,sync_140,sync_405,sync_361,sync_270,sync_269,sync_105,sync_41,sync_358,sync_59,sync_190,sync_53,sync_88,sync_11,sync_154,sync_306,sync_31,sync_447,sync_936,sync_1226,sync_175,sync_201,sync_162,sync_261,sync_126,sync_255,sync_25,sync_79,sync_58,sync_390,sync_312,sync_183,sync_548,sync_27,sync_360,sync_429,sync_90,sync_23,add_1676,del_248",1,None,None,None,72.492,None,25,419,None,0,"25,201,69,726,503","419,240,248,54,298",None,0.0,"25,201,69,726,503,142,134,90,937,452","419,240,248,54,298,201,472,276,192,255",None,0.0,"25,201,69,726,503,142,134,90,937,452,696,190,78,50,59,596,321,429,210,241","419,240,248,54,298,201,472,276,192,255,658,230,175,509,94,630,330,102,937,100",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
288,targeted_uncategorized,None,"61,361,26,662,503,25,134,243,50,978,178,428,388,210,78,696,328,1077,152,453,141,87,746,404,532,268,182,488,174,96,290,137,129,511,1078,132,912,417","61,361,26,662,503,25,134,243,50,978,178,428,388,210,78,696,328,1077,152,453,141,87,746,404,532,268,182,488,174,96,290,137,129,511,1078,132,912,1415",None,1,None,None,197.235,None,None,None,None,630,511,630,1,0,"630,32,162,175,25","511,657,382,191,707","630,630,630,630,630",1.0,0.0,"630,32,162,175,25,240,613,720,468,217","511,657,382,191,707,174,371,417,705,850","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,32,162,175,25,240,613,720,468,217,190,409,472,358,419,241,61,218,290,298","511,657,382,191,707,174,371,417,705,850,468,337,137,12,404,24,197,279,307,132","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"61,361,26,662,503,25,134,243,50,978,178,428,388,210,78,696,328,1077,152,453,141,87,746,404,532,268,182,488,174,96,290,137,129,511,1078,132,912,417","61,361,26,662,503,25,134,243,50,978,178,428,388,210,78,696,328,1077,152,453,141,87,746,404,532,268,182,488,174,96,290,137,129,511,1078,132,912,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_61,sync_361,sync_26,sync_662,sync_503,sync_25,sync_134,sync_243,sync_50,sync_978,sync_178,sync_428,sync_388,sync_210,sync_78,sync_696,sync_328,sync_1077,sync_152,sync_453,sync_141,sync_87,sync_746,sync_404,sync_532,sync_268,sync_182,sync_488,sync_174,sync_96,sync_290,sync_137,sync_129,sync_511,sync_1078,sync_132,sync_912,add_242,del_417",1,None,None,None,2.273,None,162,511,None,0,"162,157,630,409,175","511,657,382,191,707",None,0.896,"162,157,630,409,175,240,257,241,218,217","511,657,382,191,707,174,371,417,705,850",None,0.949,"162,157,630,409,175,240,257,241,218,217,312,261,113,102,126,6,255,32,231,100","511,657,382,191,707,174,371,417,705,850,468,337,137,12,404,24,197,279,307,132",None,0.967,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
289,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
290,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
291,targeted_uncategorized,None,"508,765,1541,814,314,750,1114,169,543,753,283,127,487,1241,1166,1184,629,1268,1259,1012,1310,1595,31,428,178,523,11,673,936,12,154,643,662,74,746,645,306,1127,88,383,1195,351,841,1523,1014,1173,732,1225,275,1160","508,765,1541,814,314,750,1114,169,543,753,283,127,487,1241,1166,1184,629,1268,1259,1012,1310,1595,31,428,178,523,11,673,936,12,154,643,662,74,746,645,306,1127,88,383,1195,351,841,1523,1014,1173,732,1225,275,94",None,1,None,None,206.203,None,None,None,None,630,1618,630,1,0,"630,162,201,276,419","1618,1225,707,1160,732","630,630,630,630,630",1.0,0.0,"630,162,201,276,419,624,119,409,348,240","1618,1225,707,1160,732,1014,1545,1028,118,1183","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,162,201,276,419,624,119,409,348,240,126,175,360,368,231,113,94,102,217,261","1618,1225,707,1160,732,1014,1545,1028,118,1183,1173,86,145,275,936,1162,306,1190,351,398","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"508,765,1541,814,314,750,1114,169,543,753,283,127,487,1241,1166,1184,629,1268,1259,1012,1310,1595,31,428,178,523,11,673,936,12,154,643,662,74,746,645,306,1127,88,383,1195,351,841,1523,1014,1173,732,1225,275,1160","508,765,1541,814,314,750,1114,169,543,753,283,127,487,1241,1166,1184,629,1268,1259,1012,1310,1595,31,428,178,523,11,673,936,12,154,643,662,74,746,645,306,1127,88,383,1195,351,841,1523,1014,1173,732,1225,275,1","sync_508,sync_765,sync_1541,sync_814,sync_314,sync_750,sync_1114,sync_169,sync_543,sync_753,sync_283,sync_127,sync_487,sync_1241,sync_1166,sync_1184,sync_629,sync_1268,sync_1259,sync_1012,sync_1310,sync_1595,sync_31,sync_428,sync_178,sync_523,sync_11,sync_673,sync_936,sync_12,sync_154,sync_643,sync_662,sync_74,sync_746,sync_645,sync_306,sync_1127,sync_88,sync_383,sync_1195,sync_351,sync_841,sync_1523,sync_1014,sync_1173,sync_732,sync_1225,sync_275,add_1,del_1160",1,None,None,None,56.404,None,105,1618,None,0,"105,720,326,290,131","1618,1225,707,1160,732",None,0.0,"105,720,326,290,131,158,116,270,447,306","1618,1225,707,1160,732,1014,1545,1028,118,1183",None,0.0,"105,720,326,290,131,158,116,270,447,306,140,88,154,631,13,281,653,398,262,667","1618,1225,707,1160,732,1014,1545,1028,118,1183,1173,86,145,275,936,1162,306,1190,351,398",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
292,targeted_uncategorized,None,"290,891,512,158,752,405,653,977,852,269,816,1168,1185,49,421,61,118,99,105,998,861,52,1193,808,825,361,176,377,266,275,41,720,253,882,756,262,44,1226,145,682,667,116,1059","290,891,512,158,752,405,653,977,852,269,816,1168,1185,49,421,61,118,99,105,998,861,52,1193,808,825,361,176,377,266,275,41,720,253,882,756,262,44,1226,145,682,667,416,220",None,2,None,None,200.651,None,None,None,None,630,1016,630,1,0,"630,307,118,275,145","1016,207,1167,840,1262","630,630,630,630,630",1.0,0.0,"630,307,118,275,145,231,61,456,875,539","1016,207,1167,840,1262,73,270,808,951,882","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,307,118,275,145,231,61,456,875,539,169,360,162,912,126,438,517,175,385,409","1016,207,1167,840,1262,73,270,808,951,882,892,816,756,117,825,185,929,44,960,246","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"290,891,512,158,752,405,653,977,852,269,816,1168,1185,49,421,61,118,99,105,998,861,52,1193,808,825,361,176,377,266,275,41,720,253,882,756,262,44,1226,145,682,667,116,1059","290,891,512,158,752,405,653,977,852,269,816,1168,1185,49,421,61,118,99,105,998,861,52,1193,808,825,361,176,377,266,275,41,720,253,882,756,262,44,1226,145,682,667,116,416,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_891,sync_512,sync_158,sync_752,sync_405,sync_653,sync_977,sync_852,sync_269,sync_816,sync_1168,sync_1185,sync_49,sync_421,sync_61,sync_118,sync_99,sync_105,sync_998,sync_861,sync_52,sync_1193,sync_808,sync_825,sync_361,sync_176,sync_377,sync_266,sync_275,sync_41,sync_720,sync_253,sync_882,sync_756,sync_262,sync_44,sync_1226,sync_145,sync_682,sync_667,sync_116,add_416,del_1059",1,None,None,None,2.466,None,756,1016,None,0,"756,145,270,49,595","1016,207,1167,840,1262",None,0.0,"756,145,270,49,595,669,571,118,73,105","1016,207,1167,840,1262,73,270,808,951,882",None,0.0,"756,145,270,49,595,669,571,118,73,105,332,190,231,421,569,358,1406,266,79,631","1016,207,1167,840,1262,73,270,808,951,882,892,816,756,117,825,185,929,44,960,246",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
293,targeted_uncategorized,None,"512,290,891,1608,1024,1104,61,595,117,815,1365,825,892,1232,1561,105,172,270,498,99,381,653,956,224,1","512,290,891,1608,1024,1104,61,595,117,815,1365,825,892,1232,1561,105,172,270,498,99,381,653,956,224,1383",None,1,None,None,181.378,None,None,None,None,630,381,630,1,0,"630,401,228,523,998","381,737,467,498,583","630,630,630,630,630",1.0,0.0,"630,401,228,523,998,25,158,78,520,1123","381,737,467,498,583,569,864,825,1393,579","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,401,228,523,998,25,158,78,520,1123,503,190,106,566,31,50,388,140,655,185","381,737,467,498,583,569,864,825,1393,579,752,1365,332,714,811,732,347,951,1,891","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"512,290,891,1608,1024,1104,61,595,117,815,1365,825,892,1232,1561,105,172,270,498,99,381,653,956,224,1","512,290,891,1608,1024,1104,61,595,117,815,1365,825,892,1232,1561,105,172,270,498,99,381,653,956,224,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_512,sync_290,sync_891,sync_1608,sync_1024,sync_1104,sync_61,sync_595,sync_117,sync_815,sync_1365,sync_825,sync_892,sync_1232,sync_1561,sync_105,sync_172,sync_270,sync_498,sync_99,sync_381,sync_653,sync_956,sync_224,add_1383,del_1",1,None,None,None,2.329,None,630,381,None,1,"630,401,228,523,998","381,737,467,498,583",None,1.0,"630,401,228,523,998,25,158,78,520,1123","381,737,467,498,583,569,864,825,1393,579",None,1.0,"630,401,228,523,998,25,158,78,520,1123,503,190,106,566,31,50,388,140,655,185","381,737,467,498,583,569,864,825,1393,579,752,1365,332,714,811,732,347,951,1,891",None,1.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
294,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
295,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
296,targeted_uncategorized,None,"49,158,270,569,99,861,52,176,377,344,361,1,61,653,290,96,492,2,752","49,158,270,569,99,861,52,176,377,344,361,1,61,653,290,96,492,2,752,630",None,1,None,None,172.269,None,None,None,None,630,44,630,1,0,"630,190,360,312,255","44,176,145,140,118","630,630,630,630,630",1.0,0.0,"630,190,360,312,255,218,701,240,175,298","44,176,145,140,118,405,361,340,99,269","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,190,360,312,255,218,701,240,175,298,731,201,357,241,320,95,755,217,539,409","44,176,145,140,118,405,361,340,99,269,117,52,1024,861,653,158,96,332,214,270","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"49,158,270,569,99,861,52,176,377,344,361,1,61,653,290,96,492,2,752","49,158,270,569,99,861,52,176,377,344,361,1,61,653,290,96,492,2,630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_49,sync_158,sync_270,sync_569,sync_99,sync_861,sync_52,sync_176,sync_377,sync_344,sync_361,sync_1,sync_61,sync_653,sync_290,sync_96,sync_492,sync_2,add_630,del_752",1,None,None,None,2.056,None,190,44,None,0,"190,201,360,357,255","44,176,145,140,118",None,0.0,"190,201,360,357,255,217,572,102,358,240","44,176,145,140,118,405,361,340,99,269",None,0.0,"190,201,360,357,255,217,572,102,358,240,322,241,409,25,50,221,731,53,755,67","44,176,145,140,118,405,361,340,99,269,117,52,1024,861,653,158,96,332,214,270",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
297,targeted_uncategorized,None,"87,863,18,401,351,456,746,12,882,326,358,61,404,174,74,78,13,5,595,88,1025,137,205,141,25,653,512,720,134,503,190,50,405,322,132,349,705,69,356,615,394,279,366,407,131,492,182,204,424,555","87,863,18,401,351,456,746,12,882,326,358,61,404,174,74,78,13,5,595,88,1025,137,205,141,25,653,512,720,134,503,190,50,405,322,132,349,705,69,356,615,394,279,366,407,131,492,182,204,424,1229",None,1,None,None,209.409,None,None,None,None,630,555,630,1,0,"630,473,318,231,204","555,720,512,116,492","630,630,630,630,630",1.0,0.0,"630,473,318,231,204,1370,360,409,316,240","555,720,512,116,492,653,61,405,5,2","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,473,318,231,204,1370,360,409,316,240,17,588,58,889,209,655,1017,222,228,255","555,720,512,116,492,653,61,405,5,2,185,569,41,158,131,105,424,262,961,270","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"87,863,18,401,351,456,746,12,882,326,358,61,404,174,74,78,13,5,595,88,1025,137,205,141,25,653,512,720,134,503,190,50,405,322,132,349,705,69,356,615,394,279,366,407,131,492,182,204,424,555","87,863,18,401,351,456,746,12,882,326,358,61,404,174,74,78,13,5,595,88,1025,137,205,141,25,653,512,720,134,503,190,50,405,322,132,349,705,69,356,615,394,279,366,407,131,492,182,204,424,1229","sync_87,sync_863,sync_18,sync_401,sync_351,sync_456,sync_746,sync_12,sync_882,sync_326,sync_358,sync_61,sync_404,sync_174,sync_74,sync_78,sync_13,sync_5,sync_595,sync_88,sync_1025,sync_137,sync_205,sync_141,sync_25,sync_653,sync_512,sync_720,sync_134,sync_503,sync_190,sync_50,sync_405,sync_322,sync_132,sync_349,sync_705,sync_69,sync_356,sync_615,sync_394,sync_279,sync_366,sync_407,sync_131,sync_492,sync_182,sync_204,sync_424,add_1229,del_555",1,None,None,None,2.53,None,630,555,None,1,"630,473,318,231,204","555,720,512,116,492",None,1.0,"630,473,318,231,204,1370,360,409,316,240","555,720,512,116,492,653,61,405,5,2",None,1.0,"630,473,318,231,204,1370,360,409,316,240,17,588,58,889,209,655,1017,222,228,255","555,720,512,116,492,653,61,405,5,2,185,569,41,158,131,105,424,262,961,270",None,1.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
298,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
299,targeted_uncategorized,None,"332,158,41,49,961,861,61,815,99,136,190,53,530,167,192,69,949,278,180,352,624,655,630,201,102,620,13,312,360","332,158,41,49,961,861,61,815,99,136,190,53,530,167,192,69,949,278,180,352,624,655,630,201,102,620,185",None,3,None,None,185.935,None,None,None,None,630,201,630,1,0,"630,61,409,322,73","201,241,248,221,321","630,630,630,630,630",1.0,0.0,"630,61,409,322,73,131,720,180,281,368","201,241,248,221,321,222,190,113,112,572","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,61,409,322,73,131,720,180,281,368,817,217,432,201,262,492,555,103,162,326","201,241,248,221,321,222,190,113,112,572,102,658,817,58,409,25,114,368,322,568","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"332,158,41,49,961,861,61,815,99,136,190,53,530,167,192,69,949,278,180,352,624,655,630,201,102,620,13,312,360","332,158,41,49,961,861,61,815,99,136,190,53,530,167,192,69,949,278,180,352,624,655,630,201,102,620,13,312,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_332,sync_158,sync_41,sync_49,sync_961,sync_861,sync_61,sync_815,sync_99,sync_136,sync_190,sync_53,sync_530,sync_167,sync_192,sync_69,sync_949,sync_278,sync_180,sync_352,sync_624,sync_655,sync_630,sync_201,sync_102,sync_620,sync_13,sync_312,add_185,del_360",1,None,None,None,2.004,None,262,201,None,0,"262,185,555,281,326","201,241,248,221,321",None,0.0,"262,185,555,281,326,720,290,653,105,405","201,241,248,221,321,222,190,113,112,572",None,0.0,"262,185,555,281,326,720,290,653,105,405,61,96,882,609,73,270,752,158,2,140","201,241,248,221,321,222,190,113,112,572,102,658,817,58,409,25,114,368,322,568",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
300,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
301,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
302,targeted_uncategorized,None,"841,484,104,303,137,141,18,578,40,268,132,614,152,615,1078,683,567,182,414,657,404,492,388,653,191,666,134,11,771,746,57,943,483,102,601,330,663,630,562,239,72,240,312,277,222,7,200,390,289,348","841,484,104,303,137,141,18,578,40,268,132,614,152,615,1078,683,567,182,414,657,404,492,388,653,191,666,134,11,771,746,57,943,483,102,601,330,663,630,562,239,72,240,312,277,222,7,200,390,289,1603",None,1,None,None,207.282,None,None,None,None,630,289,630,1,0,"630,103,943,330,567","289,157,658,409,255","630,630,630,630,630",1.0,0.0,"630,103,943,330,567,334,509,258,327,409","289,157,658,409,255,175,330,201,32,278","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,103,943,330,567,334,509,258,327,409,175,472,1603,240,289,226,57,218,735,480","289,157,658,409,255,175,330,201,32,278,298,274,101,493,102,200,94,119,218,368","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"841,484,104,303,137,141,18,578,40,268,132,614,152,615,1078,683,567,182,414,657,404,492,388,653,191,666,134,11,771,746,57,943,483,102,601,330,663,630,562,239,72,240,312,277,222,7,200,390,289,348","841,484,104,303,137,141,18,578,40,268,132,614,152,615,1078,683,567,182,414,657,404,492,388,653,191,666,134,11,771,746,57,943,483,102,601,330,663,630,562,239,72,240,312,277,222,7,200,390,289,525","sync_841,sync_484,sync_104,sync_303,sync_137,sync_141,sync_18,sync_578,sync_40,sync_268,sync_132,sync_614,sync_152,sync_615,sync_1078,sync_683,sync_567,sync_182,sync_414,sync_657,sync_404,sync_492,sync_388,sync_653,sync_191,sync_666,sync_134,sync_11,sync_771,sync_746,sync_57,sync_943,sync_483,sync_102,sync_601,sync_330,sync_663,sync_630,sync_562,sync_239,sync_72,sync_240,sync_312,sync_277,sync_222,sync_7,sync_200,sync_390,sync_289,add_525,del_348",1,None,None,None,59.821,None,157,289,None,0,"157,102,257,103,230","289,157,658,409,255",None,0.0,"157,102,257,103,230,312,409,241,23,79","289,157,658,409,255,175,330,201,32,278",None,0.0,"157,102,257,103,230,312,409,241,23,79,113,624,218,201,658,162,348,472,298,330","289,157,658,409,255,175,330,201,32,278,298,274,101,493,102,200,94,119,218,368",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
303,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
304,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
